"","...1","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower","sd1i","sd2i","yi","vi","ni"
"54",1164,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.565,"adult","female",21,25,"population","CTmax",47.8,47.5,"std_err",0.374165739,0.5,4,4,"raw_data","NA",29.24,-4.44,12.44,33.68,"upper",0.748331478,1,-0.295057814870295,0.505441194632252,3277
"55",1165,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.13857143,-84.51571429,"adult","female",21,25,"population","CTmax",46.8,47.42857143,"std_err",0.374165739,0.297380857,7,7,"raw_data","NA",29.24,-4.36,12.46,33.6,"upper",0.989949494514701,0.786795792293262,0.657942273049112,0.301174572666608,3277
"56",1166,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.56285714,-81.35714286,"adult","female",21,25,"population","CTmax",47.2,47.57142857,"std_err",0.374165739,0.297380857,7,7,"raw_data","NA",25.76,-6.04,9.56,31.8,"upper",0.989949494514701,0.786795792293262,0.388784068059187,0.29111260898488,3277
"57",1167,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51,-81.61,"adult","female",21,25,"population","CTmax",47.5,47.55555556,"std_err",0.5,0.293972368,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",1.5,0.881917104,0.0429965152991661,0.222273575009108,3277
"58",1168,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.695,-83.81,"adult","female",21,25,"population","CTmax",47.66666667,48,"std_err",0.666666667,0.40824829,4,4,"raw_data","NA",28.8,-0.82,14.2,29.62,"upper",1.333333334,0.81649658,0.261900797949888,0.504287001747924,3277
"59",1169,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.9,-83.96,"adult","female",21,25,"population","CTmax",46.75,47,"std_err",0.25,0.316227766,5,5,"raw_data","NA",29.675,-0.175,15.025,29.85,"upper",0.559016994374947,0.707106781148897,0.354069377965546,0.406268256220645,3277
"60",1170,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.5675,"adult","female",21,27,"population","CTmax",47.8,47,"std_err",0.374165739,0,4,4,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",0.748331478,0,-1.31324011209347,0.607787474500705,3277
"61",1171,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14,-84.51,"adult","female",21,27,"population","CTmax",46.8,47.4,"std_err",0.374165739,0.4,5,5,"raw_data","NA",29.24,-4.38,12.46,33.62,"upper",0.836660027255444,0.894427190999916,0.625411214984098,0.419556959391394,3277
"62",1172,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.53142857,-81.38857143,"adult","female",21,27,"population","CTmax",47.2,47.57142857,"std_err",0.374165739,0.202030509,7,7,"raw_data","NA",25.9,-5.98,9.64,31.88,"upper",0.989949494514701,0.534522484061797,0.436989817272815,0.292534289300005,3277
"63",1173,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51571429,-81.59857143,"adult","female",21,27,"population","CTmax",47.5,47.57142857,"std_err",0.5,0.202030509,7,7,"raw_data","NA",26.68,-5.48,10.34,32.16,"upper",1.3228756555323,0.534522484061797,0.066263961434915,0.285871104020895,3277
"64",1174,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.76,-83.85666667,"adult","female",21,27,"population","CTmax",47.66666667,47.33333333,"std_err",0.666666667,0.333333333,6,6,"raw_data","NA",29.55,-0.2,14.95,29.75,"upper",1.63299316267195,0.816496580111229,-0.238251896235761,0.335698498585831,3277
"65",1175,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.9,-83.96,"adult","female",21,27,"population","CTmax",46.75,47.33333333,"std_err",0.25,0.333333333,3,3,"raw_data","NA",29.675,-0.175,15.025,29.85,"upper",0.433012701892219,0.577350268612275,0.912058017590744,0.735987485620963,3277
"66",1176,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.56333333,"adult","female",21,29,"population","CTmax",47.8,47.33333333,"std_err",0.374165739,0.333333333,3,3,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",0.648074070399556,0.577350268612275,-0.606691976092958,0.697339596154631,3277
"67",1177,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1475,-84.53,"adult","female",21,29,"population","CTmax",46.8,47.25,"std_err",0.374165739,0.25,4,4,"raw_data","NA",29.46,-4.22,12.66,33.68,"upper",0.748331478,0.5,0.614211820916253,0.523578510059579,3277
"68",1178,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.544,-81.376,"adult","female",21,29,"population","CTmax",47.2,47.8,"std_err",0.374165739,0.2,5,5,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.836660027255444,0.447213595499958,0.807402406504999,0.432594932301503,3277
"69",1179,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51333333,-81.60333333,"adult","female",21,29,"population","CTmax",47.5,48,"std_err",0.5,0.25819889,6,6,"raw_data","NA",26.75,-5.45,10.375,32.2,"upper",1.22474487139159,0.632455532653002,0.473358509074474,0.34266951158805,3277
"70",1180,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74,-83.788,"adult","female",21,29,"population","CTmax",47.66666667,47.4,"std_err",0.666666667,0.678232998,5,5,"raw_data","NA",28.96,-0.68,14.36,29.64,"upper",1.49071198574522,1.51657508811148,-0.16008580784903,0.401281373293734,3277
"71",1181,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.912,-83.952,"adult","female",21,29,"population","CTmax",46.75,47.6,"std_err",0.25,0.244948974,5,5,"raw_data","NA",29.52,-0.3,14.88,29.82,"upper",0.559016994374947,0.547722556882829,1.38651931389607,0.496121790390341,3277
"72",1176,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.56333333,"adult","female",23,25,"population","CTmax",47.2,47.5,"std_err",0.489897949,0.5,5,4,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",1.09544511600173,1,0.252426626740031,0.453539955660408,3277
"73",1177,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1475,-84.53,"adult","female",23,25,"population","CTmax",47.8,47.42857143,"std_err",0.2,0.297380857,5,7,"raw_data","NA",29.46,-4.22,12.66,33.68,"upper",0.447213595499958,0.786795792293262,-0.510108748483941,0.35369926516047,3277
"74",1178,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.544,-81.376,"adult","female",23,25,"population","CTmax",47,47.57142857,"std_err",0,0.297380857,5,7,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0,0.786795792293262,0.865179624774839,0.374046133820707,3277
"75",1179,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51333333,-81.60333333,"adult","female",23,25,"population","CTmax",47.33333333,47.55555556,"std_err",0.210818511,0.293972368,6,9,"raw_data","NA",26.75,-5.45,10.375,32.2,"upper",0.516397780283323,0.881917104,0.274288441827601,0.280285582755118,3277
"76",1180,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74,-83.788,"adult","female",23,25,"population","CTmax",47.42857143,48,"std_err",0.297380857,0.40824829,3,4,"raw_data","NA",28.96,-0.68,14.36,29.64,"upper",0.515078753522375,0.81649658,0.675305591450792,0.615907450607955,3277
"77",1181,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.912,-83.952,"adult","female",23,25,"population","CTmax",47.4,47,"std_err",0.4,0.316227766,4,5,"raw_data","NA",29.52,-0.3,14.88,29.82,"upper",0.8,0.707106781148897,-0.474764424362588,0.462522292146686,3277
"78",1176,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.56333333,"adult","female",23,27,"population","CTmax",47.2,47,"std_err",0.489897949,0,4,4,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",0.979795898,0,-0.250750925794296,0.503929751674169,3277
"79",1177,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1475,-84.53,"adult","female",23,27,"population","CTmax",47.8,47.4,"std_err",0.2,0.4,5,5,"raw_data","NA",29.46,-4.22,12.66,33.68,"upper",0.447213595499958,0.894427190999916,-0.510646118913832,0.413037972938088,3277
"80",1178,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.544,-81.376,"adult","female",23,27,"population","CTmax",47,47.57142857,"std_err",0,0.202030509,7,7,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0,0.534522484061797,1.41501102728378,0.35722343597624,3277
"81",1179,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51333333,-81.60333333,"adult","female",23,27,"population","CTmax",47.33333333,47.57142857,"std_err",0.210818511,0.202030509,7,7,"raw_data","NA",26.75,-5.45,10.375,32.2,"upper",0.557773351874935,0.534522484061797,0.407934951669647,0.291657533028347,3277
"82",1180,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74,-83.788,"adult","female",23,27,"population","CTmax",47.42857143,47.33333333,"std_err",0.297380857,0.333333333,6,6,"raw_data","NA",28.96,-0.68,14.36,29.64,"upper",0.728431358921571,0.816496580111229,-0.113582138443504,0.333870870923892,3277
"83",1181,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.912,-83.952,"adult","female",23,27,"population","CTmax",47.4,47.33333333,"std_err",0.4,0.333333333,3,3,"raw_data","NA",29.52,-0.3,14.88,29.82,"upper",0.692820323027551,0.577350268612275,-0.0834121924066911,0.667246466153508,3277
"84",1176,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.56333333,"adult","female",23,29,"population","CTmax",47.2,47.33333333,"std_err",0.489897949,0.333333333,3,3,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",0.848528138191787,0.577350268612275,0.14659220282531,0.668457439494098,3277
"85",1177,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1475,-84.53,"adult","female",23,29,"population","CTmax",47.8,47.25,"std_err",0.2,0.25,4,4,"raw_data","NA",29.46,-4.22,12.66,33.68,"upper",0.4,0.5,-1.05516147798732,0.569585359039274,3277
"86",1178,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.544,-81.376,"adult","female",23,29,"population","CTmax",47,47.8,"std_err",0,0.2,5,5,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0,0.447213595499958,2.28367886867554,0.660759458761759,3277
"87",1179,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51333333,-81.60333333,"adult","female",23,29,"population","CTmax",47.33333333,48,"std_err",0.210818511,0.25819889,6,6,"raw_data","NA",26.75,-5.45,10.375,32.2,"upper",0.516397780283323,0.632455532653002,1.06549485445625,0.380636636869698,3277
"88",1180,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74,-83.788,"adult","female",23,29,"population","CTmax",47.42857143,47.4,"std_err",0.297380857,0.678232998,5,5,"raw_data","NA",28.96,-0.68,14.36,29.64,"upper",0.664963811459144,1.51657508811148,-0.0220264389627608,0.400024258200669,3277
"89",1181,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.912,-83.952,"adult","female",23,29,"population","CTmax",47.4,47.6,"std_err",0.4,0.244948974,5,5,"raw_data","NA",29.52,-0.3,14.88,29.82,"upper",0.894427190999916,0.547722556882829,0.243440985439339,0.402963175669584,3277
"90",1176,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17,-84.56333333,"adult","female",25,27,"population","CTmax",47.5,47,"std_err",0.5,0,4,4,"raw_data","NA",29.225,-4.45,12.425,33.675,"upper",1,0,-0.614211821282374,0.523578510087688,3277
"91",1177,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.1475,-84.53,"adult","female",25,27,"population","CTmax",47.42857143,47.4,"std_err",0.297380857,0.4,5,5,"raw_data","NA",29.46,-4.22,12.66,33.68,"upper",0.664963811459144,0.894427190999916,-0.0327265558386705,0.400053551372853,3277
"92",1178,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.544,-81.376,"adult","female",25,27,"population","CTmax",47.57142857,47.57142857,"std_err",0.297380857,0.202030509,7,7,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.786795792293262,0.534522484061797,0,0.285714285714286,3277
"93",1179,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51333333,-81.60333333,"adult","female",25,27,"population","CTmax",47.55555556,47.57142857,"std_err",0.293972368,0.202030509,7,7,"raw_data","NA",26.75,-5.45,10.375,32.2,"upper",0.777777778052762,0.534522484061797,0.0222622462456323,0.285731985985996,3277
"94",1180,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74,-83.788,"adult","female",25,27,"population","CTmax",48,47.33333333,"std_err",0.40824829,0.333333333,6,6,"raw_data","NA",28.96,-0.68,14.36,29.64,"upper",0.999999998863772,0.816496580111229,-0.673878116591009,0.352254654834177,3277
"95",1181,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.912,-83.952,"adult","female",25,27,"population","CTmax",47,47.33333333,"std_err",0.316227766,0.333333333,3,3,"raw_data","NA",29.52,-0.3,14.88,29.82,"upper",0.547722557476002,0.577350268612275,0.472626019707297,0.68528127954203,3277
