,primary,checked_by,needs_review,study,doi,taxon,phylum,common_name,number_of_populations,ecosystem,dispersal_mode,acclimation_time,envtl_data_reported,year,source_population,latitude,longitude,life_history_stage,sex,acclimation_temperature,measurement_level,thermal_limit_type,thermal_limit,thermal_limit_error_type,thermal_limit_error,n,figure_table,notes,max_temp,min_temp,mean_temp,temp_range,upper_lower
83,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,female,18,population,LD50_high,31.48687,std_err,0.3837,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
84,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,male,18,population,LD50_high,30.04441,std_err,0.2911847,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
85,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,female,18,population,LD50_high,30.2282,std_err,0.3847615,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
86,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,male,18,population,LD50_high,27.85826,std_err,0.4445083,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
87,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,KL,25.283653,-80.330295,adult,female,18,population,LD50_high,31.99242,std_err,0.21035,1,table,NA,31.02400017,22.56800079,26.73399925,8.455999374,upper
88,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,PR,26.484712,-82.011192,adult,female,18,population,LD50_high,29.51297,std_err,0.2915942,1,table,NA,31.95899963,20.55999947,26.64599991,11.39900017,upper
89,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,female,18,population,LD50_high,29.2356,std_err,0.5038,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
90,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,MR,27.541441,-82.688451,adult,female,18,population,LD50_high,28.917,std_err,0.30657,1,table,NA,31.26399994,17.8390007,24.82999992,13.42499924,upper
91,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SP,27.633728,-82.6674,adult,female,18,population,LD50_high,26.5059,std_err,0.5517,1,table,NA,31.46199989,17.78100014,25.02199936,13.68099976,upper
92,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,NS,29.037478,-80.908512,adult,female,18,population,LD50_high,26.48557,std_err,0.5794033,1,table,NA,28.83200073,19.03899956,24.00300026,9.793001175,upper
93,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,female,18,population,LD50_high,25.92,std_err,0.426579,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
94,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,ME,44.615086,-67.497436,adult,female,18,population,LD50_high,25.9379,std_err,0.546316,1,table,NA,15.57299995,2.042999983,8.265999794,13.52999997,upper
95,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SA,45.100059,-67.055032,adult,female,18,population,LD50_high,26.3281,std_err,0.6849089,1,table,NA,15.94099998,1.629999995,8.222000122,14.31099999,upper
96,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SB,46.27291,-64.575143,adult,female,18,population,LD50_high,24.295,std_err,0.5686669,1,table,NA,19.13599968,-0.967000008,7.721000195,20.10299969,upper
97,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,KL,25.283653,-80.330295,adult,female,22,population,LD50_high,33.82464,std_err,0.215352,1,table,NA,31.02400017,22.56800079,26.73399925,8.455999374,upper
98,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,PR,26.484712,-82.011192,adult,female,22,population,LD50_high,31.20154,std_err,0.2909967,1,table,NA,31.95899963,20.55999947,26.64599991,11.39900017,upper
99,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,female,22,population,LD50_high,31.2526,std_err,0.501747,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
100,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,MR,27.541441,-82.688451,adult,female,22,population,LD50_high,28.917,std_err,0.30657,1,table,NA,31.26399994,17.8390007,24.82999992,13.42499924,upper
101,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SP,27.633728,-82.6674,adult,female,22,population,LD50_high,29.644,std_err,0.3861363,1,table,NA,31.46199989,17.78100014,25.02199936,13.68099976,upper
102,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,NS,29.037478,-80.908512,adult,female,22,population,LD50_high,30.13375,std_err,0.6071921,1,table,NA,28.83200073,19.03899956,24.00300026,9.793001175,upper
103,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,female,22,population,LD50_high,29.2544,std_err,0.3938751,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
104,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,ME,44.615086,-67.497436,adult,female,22,population,LD50_high,29.21343,std_err,0.512062,1,table,NA,15.57299995,2.042999983,8.265999794,13.52999997,upper
105,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SA,45.100059,-67.055032,adult,female,22,population,LD50_high,30.497,std_err,0.27916,1,table,NA,15.94099998,1.629999995,8.222000122,14.31099999,upper
106,MS,NA,NA,Sasaki_and_Dam_2019,10.1111/gcb.14811,Acartia_tonsa,Arthropoda,copepod,10,ocean,planktonic,2+,yes,2019,SB,46.27291,-64.575143,adult,female,22,population,LD50_high,30.3619,std_err,0.3553037,1,table,NA,19.13599968,-0.967000008,7.721000195,20.10299969,upper
107,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,female,22,population,LD50_high,31.6295,std_err,0.2283328,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
108,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,PG,26.940398,-82.051036,adult,male,22,population,LD50_high,30.19157,std_err,0.309329,1,table,NA,32.43399811,19.21100044,26.33499908,13.22299767,upper
109,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,female,22,population,LD50_high,31.55975,std_err,0.4161805,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
110,MS,NA,NA,Sasaki_et_al_2019,10.1098/rsos.182115,Acartia_tonsa,Arthropoda,copepod,2,ocean,planktonic,2+,yes,2019,CT,41.320591,-72.001564,adult,male,22,population,LD50_high,29.29172,std_err,0.3746631,1,table,NA,20.78100014,3.164000034,11.86499977,17.6170001,upper
111,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SRQ,27.179937,-114.397685,adult,female,20,population,LD50_high,37.638,std_err,0.463,1,table,NA,28,13.73333333,20.16666667,14.26666667,upper
112,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BUF,31.723725,-116.721815,adult,female,20,population,LD50_high,36.663,std_err,0.418,1,table,NA,28.7,10.78,18.78,17.92,upper
113,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SD,32.744828,-117.255264,adult,female,20,population,LD50_high,36.415,std_err,0.358,1,table,NA,28.33333333,10.2,18.36666667,18.13333333,upper
114,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BR,32.814202,-117.273379,adult,female,20,population,LD50_high,36.75,std_err,0.447,1,table,NA,28.5,10.175,18.45,18.325,upper
115,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,AB,33.736857,-118.373817,adult,female,20,population,LD50_high,35.727,std_err,0.348,1,table,NA,29.65,9.5,18.8,20.15,upper
116,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SCN,36.949433,-122.046358,adult,female,20,population,LD50_high,34.696,std_err,0.396,1,table,NA,22.14,7.8,14.48,14.34,upper
117,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,PES,37.259631,-122.414116,adult,female,20,population,LD50_high,35.043,std_err,0.413,1,table,NA,20.475,8.4,14.075,12.075,upper
118,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BDM,42.197075,-124.374844,adult,female,20,population,LD50_high,35.066,std_err,0.537,1,table,NA,20.9,6.825,12.725,14.075,upper
119,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,HEC,44.115493,-124.124432,adult,female,20,population,LD50_high,34.622,std_err,0.266,1,table,NA,20.3,5.775,12,14.525,upper
120,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,PAC,48.829826,-125.151682,adult,female,20,population,LD50_high,34.276,std_err,0.463,1,table,NA,18.5,5.1,10.74,13.4,upper
121,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,RC,50.579756,-128.237292,adult,female,20,population,LD50_high,33.813,std_err,0.382,1,table,NA,15.6,5.3,9.8,10.3,upper
122,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SRQ,27.179937,-114.397685,adult,female,25,population,LD50_high,38.46,std_err,0.11295,1,table,NA,28,13.73333333,20.16666667,14.26666667,upper
123,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BUF,31.723725,-116.721815,adult,female,25,population,LD50_high,37.21,std_err,0.072612,1,table,NA,28.7,10.78,18.78,17.92,upper
124,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SD,32.744828,-117.255264,adult,female,25,population,LD50_high,37.437,std_err,0.10056,1,table,NA,28.33333333,10.2,18.36666667,18.13333333,upper
125,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BR,32.814202,-117.273379,adult,female,25,population,LD50_high,38.03,std_err,0.13523,1,table,NA,28.5,10.175,18.45,18.325,upper
126,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,AB,33.736857,-118.373817,adult,female,25,population,LD50_high,36.963,std_err,0.082266,1,table,NA,29.65,9.5,18.8,20.15,upper
127,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,SCN,36.949433,-122.046358,adult,female,25,population,LD50_high,35.764,std_err,0.089002,1,table,NA,22.14,7.8,14.48,14.34,upper
128,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,PES,37.259631,-122.414116,adult,female,25,population,LD50_high,36.384,std_err,0.12266,1,table,NA,20.475,8.4,14.075,12.075,upper
129,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,BDM,42.197075,-124.374844,adult,female,25,population,LD50_high,35.723,std_err,0.14739,1,table,NA,20.9,6.825,12.725,14.075,upper
130,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,HEC,44.115493,-124.124432,adult,female,25,population,LD50_high,35.018,std_err,0.086734,1,table,NA,20.3,5.775,12,14.525,upper
131,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,PAC,48.829826,-125.151682,adult,female,25,population,LD50_high,35.51,std_err,0.13007,1,table,NA,18.5,5.1,10.74,13.4,upper
132,MS,NA,NA,Pereira_et_al_2017,10.1098/rspb.2017.0236,Tigriopus_californicus,Arthropoda,copepod,11,intertidal,planktonic,2+,yes,2017,RC,50.579756,-128.237292,adult,female,25,population,LD50_high,34.425,std_err,0.11256,1,table,NA,15.6,5.3,9.8,10.3,upper
133,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,STX,26.05,-98,adult,male,25,population,CTmax,41.9,std_err,0.24,14,figure2,NA,33.8,11.525,23.8,22.275,upper
134,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,CTX,31.75,-96.5,adult,male,25,population,CTmax,41.8,std_err,0.2,14,figure2,NA,34.15,3.725,19.3,30.425,upper
135,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,OK,35.22,-97,adult,male,25,population,CTmax,42.3,std_err,0.2,14,figure2,NA,33.6,-0.925,16.575,34.525,upper
136,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,KS,38.05,-98.5,adult,male,25,population,CTmax,42.1,std_err,0.24,14,figure2,NA,32.8,-6.1,13.2,38.9,upper
137,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,STX,26.05,-98,juvenile,male,25,population,CTmax,42.8,std_err,0.3095,7,figure3,NA,33.8,11.525,23.8,22.275,upper
138,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,OK,35.22,-97,juvenile,male,25,population,CTmax,43.8,std_err,0.2005,6,figure3,NA,33.6,-0.925,16.575,34.525,upper
139,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,KS,38.05,-98.5,juvenile,male,25,population,CTmax,43.3,std_err,0.186,10,figure3,NA,32.8,-6.1,13.2,38.9,upper
140,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,STX,26.05,-98,juvenile,female,25,population,CTmax,43.3,std_err,0.2185,7,figure3,NA,33.8,11.525,23.8,22.275,upper
141,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,OK,35.22,-97,juvenile,female,25,population,CTmax,44.5,std_err,0.0985,6,figure3,NA,33.6,-0.925,16.575,34.525,upper
142,MS,NA,NA,Winne_and_Keck_2005,10.1016/j.cbpb.2004.11.009,Nerodia_rhombifer,Chordata,snake,4,terrestrial,direct,<1,yes,2000,KS,38.05,-98.5,juvenile,female,25,population,CTmax,43.6,std_err,0.163,10,figure3,NA,32.8,-6.1,13.2,38.9,upper
143,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2006,LM,28.247,-114.084,uncertain,uncertain,10,population,HCT,38.2,std_err,0.329983165,18,table1,NA,34.65,11.9,22.5,22.75,upper
144,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2006,EN,31.862,-116.667,uncertain,uncertain,10,population,HCT,37,std_err,0.237346442,30,table1,NA,30.35,10.3,19.3,20.05,upper
145,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2006,LF,32.154,-116.9,uncertain,uncertain,10,population,HCT,37.1,std_err,0.427099278,29,table1,NA,29.43333333,10.1,18.76666667,19.33333333,upper
146,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2006,CB,33.137,-117.337,uncertain,uncertain,10,population,HCT,36.2,std_err,0.204264872,29,table1,NA,29.96,9.64,18.88,20.32,upper
147,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2005,SP,33.715471,-118.320469,uncertain,uncertain,10,population,HCT,36.1,std_err,0.200831604,30,table1,NA,29.6,9.35,18.65,20.25,upper
148,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2005,MO,36.617,-121.915,uncertain,uncertain,10,population,HCT,37.2,std_err,0.346890953,30,table1,NA,22.4,7.525,14.425,14.875,upper
149,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2005,BO,38.311,-123.061,uncertain,uncertain,10,population,HCT,36.5,std_err,0.245288945,60,table1,NA,23.78,7.28,14.84,16.5,upper
150,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2005,CC,41.783,-124.252,uncertain,uncertain,10,population,HCT,35.8,std_err,0.34,25,table1,NA,21.525,7.175,13.175,14.35,upper
151,MS,NA,NA,Lee_and_Boulding_2010,doi.org/10.1111/j.1095-8312.2010.01450.x,Littorina_keenae,Mollusca,snail,9,intertidal,planktonic,<1,no,2005,CA,43.307,-124.401,uncertain,uncertain,10,population,HCT,36.1,std_err,0.316227766,10,table1,NA,20.125,6.375,12.3,13.75,upper
152,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,HR,-19.03,146.25,adult,female,23,population,CTmax,38.95526,std_err,0.08834638,1,RawData_FigShare,NA,27.6,11.1,20.025,16.5,upper
153,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,P,-19.6,146.8,adult,female,23,population,CTmax,39.26471,std_err,0.09469035,1,RawData_FigShare,NA,32.4,14.425,24.375,17.975,upper
154,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,HR,-19.03,146.25,adult,male,23,population,CTmax,38.96531,std_err,0.0742623,1,RawData_FigShare,NA,27.6,11.1,20.025,16.5,upper
155,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,P,-19.6,146.8,adult,male,23,population,CTmax,39.03571,std_err,0.11124033,1,RawData_FigShare,NA,32.4,14.425,24.375,17.975,upper
156,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,HR,-19.03,146.25,adult,female,26,population,CTmax,38.8125,std_err,0.08793846,1,RawData_FigShare,NA,27.6,11.1,20.025,16.5,upper
157,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,P,-19.6,146.8,adult,female,26,population,CTmax,39.11667,std_err,0.12722763,1,RawData_FigShare,NA,32.4,14.425,24.375,17.975,upper
158,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,HR,-19.03,146.25,adult,male,26,population,CTmax,38.92424,std_err,0.09952827,1,RawData_FigShare,NA,27.6,11.1,20.025,16.5,upper
159,MS,NA,NA,Llewelyn_et_al_2017,10.1111/oik.03933,Lampropholis_coggeri,Chordata,lizard,9,terrestrial,uncertain,1,yes,2014,P,-19.6,146.8,adult,male,26,population,CTmax,39.15556,std_err,0.11915339,1,RawData_FigShare,NA,32.4,14.425,24.375,17.975,upper
160,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Tatoosh,48.391,-124.74,uncertain,uncertain,14,population,HCrit,34.7,std_err,0.7,1,Text,NA,19,5.2,11,13.8,upper
161,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Boiler_Bay,44.831,-124.059,uncertain,uncertain,14,population,HCrit,37.1,std_err,0.8,1,Text,NA,20.74,5.62,11.92,15.12,upper
162,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Bodega_Bay,38.318,-123.074,uncertain,uncertain,14,population,HCrit,36.7,std_err,0.6,1,Text,NA,23.75,7.325,14.8,16.425,upper
163,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Hopkins,36.621,-121.905,uncertain,uncertain,14,population,HCrit,36.7,std_err,0.9,1,Text,NA,22.775,7.675,14.675,15.1,upper
164,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Mussel_Shoals,34.355,-119.442,uncertain,uncertain,14,population,HCrit,38.5,std_err,0.6,1,Text,NA,29.975,8.675,18.225,21.3,upper
165,MS,NA,NA,Logan_et_al_2012,10.3354/meps09491,Mytilus_californicus,Mollusca,mussel,6,intertidal,planktonic,<1,no,2009,Punta_Morro,31.861,-116.666,uncertain,uncertain,14,population,HCrit,37.8,std_err,0.9,1,Text,NA,30.35,10.3,19.3,20.05,upper
166,MS,NA,NA,Madeira_et_al_2012,10.1007/s12192-012-0345-3,Pachygrapsus_marmoratus,Arthropoda,crab,2,intertidal,planktonic,<1,yes,2010,Cabo_Raso,38.7,-9.49,adult,uncertain,24,population,CTmax,35.859,std_err,0.98,1,figure1,NA,23.4,11.2,16.9,12.2,upper
167,MS,NA,NA,Madeira_et_al_2012,10.1007/s12192-012-0345-3,Pachygrapsus_marmoratus,Arthropoda,crab,2,intertidal,planktonic,<1,yes,2010,Sado_Estuary,38.47,-8.74,adult,uncertain,24,population,CTmax,36.263,std_err,0.8,1,figure1,NA,27.53333333,9.066666667,17.4,18.46666667,upper
168,MS,NA,NA,Tangwancharoen_and_Burton_2014,10.3354/meps11013,Tigriopus_californicus,Arthropoda,copepod,6,intertidal,planktonic,1,no,uncertain,PES,37.25,-122.4,larval,uncertain,20,population,LD50_high,35.3,NA,NA,1,figure2,NA,20.425,8.225,13.975,12.2,upper
169,MS,NA,NA,Tangwancharoen_and_Burton_2014,10.3354/meps11013,Tigriopus_californicus,Arthropoda,copepod,6,intertidal,planktonic,1,no,uncertain,SCN,36.95,-122.05,larval,uncertain,20,population,LD50_high,35.3,NA,NA,1,figure2,NA,22.1,7.8,14.475,14.3,upper
