"","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature","measurement_level","thermal_limit_type","thermal_limit","thermal_limit_error_type","thermal_limit_error","n","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower"
"79","SS",NA,NA,"McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial",NA,"<1","yes","2015","HU",19.696853,-155.081501,"adult","uncertain","12","population","CTmin",10.09931034,"std_err",0.6372413793,20,"Figure 3b",NA,27.5666666666667,20.1666666666667,23.8666666666667,7.40000000000001,"lower"
"80","SS",NA,NA,"McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial",NA,"<1","yes","2015","TV",19.549037,-155.136774,"adult","uncertain","12","population","CTmin",9.575842697,"std_err",0.6390449438,22,"Figure 3a",NA,24.9,17.125,20.925,7.775,"lower"
"81","SS",NA,NA,"McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial",NA,"<1","yes","2015","ML",19.941369,-155.859498,"adult","uncertain","12","population","CTmin",12.36986301,"std_err",0.2684931507,20,"Figure 3d",NA,28.475,20.625,24.525,7.85,"lower"
"82","SS",NA,NA,"McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial",NA,"<1","yes","2015","BI",19.819891,-155.836336,"adult","uncertain","12","population","CTmin",9.14516129,"std_err",0.8091397849,20,"Figure 3c",NA,24.9,16.6333333333333,20.6333333333333,8.26666666666667,"lower"
"83","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","PG",41.320591,-72.001564,"adult","female","18","population","LD50_high",31.48687,"std_err",0.3837,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"84","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","PG",41.320591,-72.001564,"adult","male","18","population","LD50_high",30.04441,"std_err",0.2911847,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"85","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","CT",26.940398,-82.051036,"adult","female","18","population","LD50_high",30.2282,"std_err",0.3847615,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"86","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","CT",26.940398,-82.051036,"adult","male","18","population","LD50_high",27.85826,"std_err",0.4445083,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"87","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","KL",25.283653,-80.330295,"adult","female","18","population","LD50_high",31.99242,"std_err",0.21035,1,"table",NA,31.0240001678467,22.568000793457,26.7339992523193,8.45599937438965,"upper"
"88","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","PR",26.484712,-82.011192,"adult","female","18","population","LD50_high",29.51297,"std_err",0.2915942,1,"table",NA,31.9589996337891,20.5599994659424,26.6459999084473,11.3990001678467,"upper"
"89","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","PG",26.940398,-82.051036,"adult","female","18","population","LD50_high",29.2356,"std_err",0.5038,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"90","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","MR",27.541441,-82.688451,"adult","female","18","population","LD50_high",28.917,"std_err",0.30657,1,"table",NA,31.2639999389648,17.8390007019043,24.8299999237061,13.4249992370605,"upper"
"91","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SP",27.633728,-82.6674,"adult","female","18","population","LD50_high",26.5059,"std_err",0.5517,1,"table",NA,31.4619998931885,17.7810001373291,25.0219993591309,13.6809997558594,"upper"
"92","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","NS",29.037478,-80.908512,"adult","female","18","population","LD50_high",26.48557,"std_err",0.5794033,1,"table",NA,28.8320007324219,19.0389995574951,24.0030002593994,9.79300117492676,"upper"
"93","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","CT",41.320591,-72.001564,"adult","female","18","population","LD50_high",25.92,"std_err",0.426579,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"94","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","ME",44.615086,-67.497436,"adult","female","18","population","LD50_high",25.9379,"std_err",0.546316,1,"table",NA,15.5729999542236,2.04299998283386,8.26599979400635,13.5299999713898,"upper"
"95","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SA",45.100059,-67.055032,"adult","female","18","population","LD50_high",26.3281,"std_err",0.6849089,1,"table",NA,15.9409999847412,1.62999999523163,8.22200012207031,14.3109999895096,"upper"
"96","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SB",46.27291,-64.575143,"adult","female","18","population","LD50_high",24.295,"std_err",0.5686669,1,"table",NA,19.1359996795654,-0.967000007629395,7.72100019454956,20.1029996871948,"upper"
"97","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SRQ",27.179937,-114.397685,"adult","female","20","population","LD50_high",37.638,"std_err",0.463000000000001,1,"table",NA,28,13.7333333333333,20.1666666666667,14.2666666666667,"upper"
"98","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BUF",31.723725,-116.721815,"adult","female","20","population","LD50_high",36.663,"std_err",0.417999999999999,1,"table",NA,28.7,10.78,18.78,17.92,"upper"
"99","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SD",32.744828,-117.255264,"adult","female","20","population","LD50_high",36.415,"std_err",0.358000000000004,1,"table",NA,28.3333333333333,10.2,18.3666666666667,18.1333333333333,"upper"
"100","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BR",32.814202,-117.273379,"adult","female","20","population","LD50_high",36.75,"std_err",0.446999999999996,1,"table",NA,28.5,10.175,18.45,18.325,"upper"
"101","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","AB",33.736857,-118.373817,"adult","female","20","population","LD50_high",35.727,"std_err",0.348000000000006,1,"table",NA,29.65,9.5,18.8,20.15,"upper"
"102","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SCN",36.949433,-122.046358,"adult","female","20","population","LD50_high",34.696,"std_err",0.396000000000001,1,"table",NA,22.14,7.8,14.48,14.34,"upper"
"103","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","PES",37.259631,-122.414116,"adult","female","20","population","LD50_high",35.043,"std_err",0.413000000000004,1,"table",NA,20.475,8.4,14.075,12.075,"upper"
"104","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BDM",42.197075,-124.374844,"adult","female","20","population","LD50_high",35.066,"std_err",0.536999999999999,1,"table",NA,20.9,6.825,12.725,14.075,"upper"
"105","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","HEC",44.115493,-124.124432,"adult","female","20","population","LD50_high",34.622,"std_err",0.266000000000005,1,"table",NA,20.3,5.775,12,14.525,"upper"
"106","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","PAC",48.829826,-125.151682,"adult","female","20","population","LD50_high",34.276,"std_err",0.463000000000001,1,"table",NA,18.5,5.1,10.74,13.4,"upper"
"107","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","RC",50.579756,-128.237292,"adult","female","20","population","LD50_high",33.813,"std_err",0.381999999999998,1,"table",NA,15.6,5.3,9.8,10.3,"upper"
"108","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SRQ",27.179937,-114.397685,"adult","female","25","population","LD50_high",38.46,"std_err",0.11295,1,"table",NA,28,13.7333333333333,20.1666666666667,14.2666666666667,"upper"
"109","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BUF",31.723725,-116.721815,"adult","female","25","population","LD50_high",37.21,"std_err",0.072612,1,"table",NA,28.7,10.78,18.78,17.92,"upper"
"110","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SD",32.744828,-117.255264,"adult","female","25","population","LD50_high",37.437,"std_err",0.10056,1,"table",NA,28.3333333333333,10.2,18.3666666666667,18.1333333333333,"upper"
"111","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BR",32.814202,-117.273379,"adult","female","25","population","LD50_high",38.03,"std_err",0.13523,1,"table",NA,28.5,10.175,18.45,18.325,"upper"
"112","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","AB",33.736857,-118.373817,"adult","female","25","population","LD50_high",36.963,"std_err",0.082266,1,"table",NA,29.65,9.5,18.8,20.15,"upper"
"113","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","SCN",36.949433,-122.046358,"adult","female","25","population","LD50_high",35.764,"std_err",0.089002,1,"table",NA,22.14,7.8,14.48,14.34,"upper"
"114","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","PES",37.259631,-122.414116,"adult","female","25","population","LD50_high",36.384,"std_err",0.12266,1,"table",NA,20.475,8.4,14.075,12.075,"upper"
"115","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","BDM",42.197075,-124.374844,"adult","female","25","population","LD50_high",35.723,"std_err",0.14739,1,"table",NA,20.9,6.825,12.725,14.075,"upper"
"116","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","HEC",44.115493,-124.124432,"adult","female","25","population","LD50_high",35.018,"std_err",0.086734,1,"table",NA,20.3,5.775,12,14.525,"upper"
"117","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","PAC",48.829826,-125.151682,"adult","female","25","population","LD50_high",35.51,"std_err",0.13007,1,"table",NA,18.5,5.1,10.74,13.4,"upper"
"118","MS",NA,NA,"Pereira_et_al_2017","10.1098/rspb.2017.0236","Tigriopus_californicus","Arthropoda","copepod",11,"intertidal","planktonic","2+","yes","2017","RC",50.579756,-128.237292,"adult","female","25","population","LD50_high",34.425,"std_err",0.11256,1,"table",NA,15.6,5.3,9.8,10.3,"upper"
"119","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","KL",25.283653,-80.330295,"adult","female","22","population","LD50_high",33.82464,"std_err",0.215352,1,"table",NA,31.0240001678467,22.568000793457,26.7339992523193,8.45599937438965,"upper"
"120","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","PR",26.484712,-82.011192,"adult","female","22","population","LD50_high",31.20154,"std_err",0.2909967,1,"table",NA,31.9589996337891,20.5599994659424,26.6459999084473,11.3990001678467,"upper"
"121","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","PG",26.940398,-82.051036,"adult","female","22","population","LD50_high",31.2526,"std_err",0.501747,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"122","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","MR",27.541441,-82.688451,"adult","female","22","population","LD50_high",28.917,"std_err",0.30657,1,"table",NA,31.2639999389648,17.8390007019043,24.8299999237061,13.4249992370605,"upper"
"123","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SP",27.633728,-82.6674,"adult","female","22","population","LD50_high",29.644,"std_err",0.3861363,1,"table",NA,31.4619998931885,17.7810001373291,25.0219993591309,13.6809997558594,"upper"
"124","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","NS",29.037478,-80.908512,"adult","female","22","population","LD50_high",30.13375,"std_err",0.6071921,1,"table",NA,28.8320007324219,19.0389995574951,24.0030002593994,9.79300117492676,"upper"
"125","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","CT",41.320591,-72.001564,"adult","female","22","population","LD50_high",29.2544,"std_err",0.3938751,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"126","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","ME",44.615086,-67.497436,"adult","female","22","population","LD50_high",29.21343,"std_err",0.512062,1,"table",NA,15.5729999542236,2.04299998283386,8.26599979400635,13.5299999713898,"upper"
"127","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SA",45.100059,-67.055032,"adult","female","22","population","LD50_high",30.497,"std_err",0.27916,1,"table",NA,15.9409999847412,1.62999999523163,8.22200012207031,14.3109999895096,"upper"
"128","MS",NA,NA,"Sasaki_and_Dam_2019","10.1111/gcb.14811","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","yes","2019","SB",46.27291,-64.575143,"adult","female","22","population","LD50_high",30.3619,"std_err",0.3553037,1,"table",NA,19.1359996795654,-0.967000007629395,7.72100019454956,20.1029996871948,"upper"
"129","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","PG",41.320591,-72.001564,"adult","female","22","population","LD50_high",31.6295,"std_err",0.2283328,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"130","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","PG",41.320591,-72.001564,"adult","male","22","population","LD50_high",30.19157,"std_err",0.309329,1,"table",NA,20.7810001373291,3.16400003433228,11.8649997711182,17.6170001029968,"upper"
"131","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","CT",26.940398,-82.051036,"adult","female","22","population","LD50_high",31.55975,"std_err",0.4161805,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"132","MS",NA,NA,"Sasaki_et_al_2019","10.1098/rsos.182115","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","yes","2019","CT",26.940398,-82.051036,"adult","male","22","population","LD50_high",29.29172,"std_err",0.3746631,1,"table",NA,32.4339981079102,19.2110004425049,26.3349990844727,13.2229976654053,"upper"
"133","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","STX",26.05,-98,"adult","male","25","population","CTmax",41.9,"std_err",0.24,14,"figure2",NA,33.8,11.525,23.8,22.275,"upper"
"134","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","CTX",31.75,-96.5,"adult","male","25","population","CTmax",41.8,"std_err",0.2,14,"figure2",NA,34.15,3.725,19.3,30.425,"upper"
"135","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","OK",35.22,-97,"adult","male","25","population","CTmax",42.3,"std_err",0.2,14,"figure2",NA,33.6,-0.925,16.575,34.525,"upper"
"136","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","KS",38.05,-98.5,"adult","male","25","population","CTmax",42.1,"std_err",0.24,14,"figure2",NA,32.8,-6.1,13.2,38.9,"upper"
"137","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","STX",26.05,-98,"juvenile","male","25","population","CTmax",42.8,"std_err",0.3095,7,"figure3",NA,33.8,11.525,23.8,22.275,"upper"
"138","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","OK",35.22,-97,"juvenile","male","25","population","CTmax",43.8,"std_err",0.200500000000002,6,"figure3",NA,33.6,-0.925,16.575,34.525,"upper"
"139","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","KS",38.05,-98.5,"juvenile","male","25","population","CTmax",43.3,"std_err",0.186,10,"figure3",NA,32.8,-6.1,13.2,38.9,"upper"
"140","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","STX",26.05,-98,"juvenile","female","25","population","CTmax",43.3,"std_err",0.218500000000002,7,"figure3",NA,33.8,11.525,23.8,22.275,"upper"
"141","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","OK",35.22,-97,"juvenile","female","25","population","CTmax",44.5,"std_err",0.0985000000000014,6,"figure3",NA,33.6,-0.925,16.575,34.525,"upper"
"142","MS",NA,NA,"Winne_and_Keck_2005","10.1016/j.cbpb.2004.11.009","Nerodia_rhombifer","Chordata","snake",4,"terrestrial","direct","<1","yes","2000","KS",38.05,-98.5,"juvenile","female","25","population","CTmax",43.6,"std_err",0.163,10,"figure3",NA,32.8,-6.1,13.2,38.9,"upper"
"143","MS",NA,NA,"Lee_and_Boulding_2010","doi.org/10.1111/j.1095-8312.2010.01450.x","Littorina_keenae","Mollusca","snail",9,"intertidal","planktonic","<1","no","2006","LM",28.247,-114.084,"uncertain","uncertain","10","population","HCT",38.2,"std_err",0.329983164553722,18,"table1",NA,34.65,11.9,22.5,22.75,"upper"
